locus_tag	gene_name	start_site	end_site	gene_length	GCF_000020105	SRR16683632	SRR16683565	SRR16683636	SRR16683577	SRR16683553	SRR16683578	SRR16683562	SRR16683567	SRR16683628	SRR16683638	SRR16683561	SRR16683728	SRR16683781	SRR16683630	SRR16683624	SRR16683623	SRR16683627	SRR16683614	SRR16683736	SRR16683620	SRR16683631	SRR16683519	SRR16683729	SRR16683803	SRR16683621	SRR16683629	SRR16683570	SRR16683637	SRR16683572	SRR16683554	SRR16683566	SRR16683639	SRR16683569	SRR16683617	SRR16683571	SRR16683726	SRR16683523	SRR16683633	SRR16683642	SRR16683555	SRR16683634	SRR16683568	SRR16683575	SRR16683556	SRR16683517	SRR16683758	SRR16683618	SRR16683770	SRR16683640	SRR16683573	SRR16683615	SRR16683625	SRR16683622	SRR16683626	SRR16683558	SRR16683792	SRR16683727	SRR16683619	SRR16683580	SRR16683814	SRR16683747	SRR16683522	SRR16683518	SRR16683521	SRR16683635	SRR16683557	SRR16683559	SRR16683564	SRR16683576	SRR16683579	SRR16683616	SRR16683520	SRR16683560
NGK_RS01720		324567	324890	324	0.0	0.0030864197530864196	0.0	0.0030864197530864196	0.0	0.0	0.0	0.0	0.0	0.0030864197530864196	0.0030864197530864196	0.0	0.0030864197530864196	0.0	0.0	0.0030864197530864196	0.0	0.0030864197530864196	0.0	0.0	0.0	0.0030864197530864196	0.0	0.0	0.0	0.0030864197530864196	0.0030864197530864196	0.0	0.0030864197530864196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030864197530864196	0.0	0.0	0.0	0.0	0.0030864197530864196	0.0	0.0	0.0	0.0	0.0	0.0030864197530864196	0.0	0.0030864197530864196	0.0	0.0	0.0030864197530864196	0.0030864197530864196	0.0030864197530864196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030864197530864196	0.0	0.0	0.0
NGK_RS01725	rnc	325058	325777	720	0.0	0.001388888888888889	0.0	0.001388888888888889	0.0	0.0	0.0	0.001388888888888889	0.0	0.001388888888888889	0.001388888888888889	0.001388888888888889	0.001388888888888889	0.0	0.0	0.001388888888888889	0.001388888888888889	0.001388888888888889	0.002777777777777778	0.0	0.002777777777777778	0.001388888888888889	0.0	0.002777777777777778	0.0	0.001388888888888889	0.001388888888888889	0.0	0.001388888888888889	0.0	0.0	0.0	0.002777777777777778	0.0	0.001388888888888889	0.0	0.002777777777777778	0.0	0.002777777777777778	0.001388888888888889	0.0	0.001388888888888889	0.0	0.001388888888888889	0.0	0.0	0.001388888888888889	0.001388888888888889	0.0	0.001388888888888889	0.0	0.002777777777777778	0.001388888888888889	0.001388888888888889	0.001388888888888889	0.0	0.0	0.002777777777777778	0.0	0.002777777777777778	0.0	0.001388888888888889	0.0	0.0	0.0	0.002777777777777778	0.0	0.0	0.0	0.0	0.001388888888888889	0.001388888888888889	0.0	0.0
NGK_RS01730	era	325824	326747	924	0.0	0.0	0.0010822510822510823	0.0	0.0	0.0	0.0	0.0	0.0021645021645021645	0.0	0.0	0.0	0.0	0.0021645021645021645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010822510822510823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010822510822510823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021645021645021645	0.0	0.0	0.0010822510822510823	0.0	0.0	0.0	0.0	0.0021645021645021645	0.0	0.0	0.0	0.0010822510822510823	0.0	0.0	0.0	0.0	0.0	0.0	0.0010822510822510823	0.0	0.0021645021645021645	0.0	0.0	0.0	0.0
NGK_RS01740		326900	329088	2189	0.0	0.0009136592051164915	0.0	0.0009136592051164915	0.0	0.0	0.0013704888076747374	0.014618547281863865	0.002740977615349475	0.0009136592051164915	0.0009136592051164915	0.011420740063956145	0.0009136592051164915	0.0022841480127912287	0.0013704888076747374	0.0009136592051164915	0.00867976244860667	0.0009136592051164915	0.009136592051164915	0.011420740063956145	0.00867976244860667	0.0009136592051164915	0.0	0.012791228871630882	0.01416171767930562	0.0009136592051164915	0.0009136592051164915	0.0013704888076747374	0.0013704888076747374	0.01187756966651439	0.0	0.0013704888076747374	0.009593421653723162	0.013248058474189127	0.00867976244860667	0.0	0.010050251256281407	0.0	0.010050251256281407	0.0077661032434901784	0.013248058474189127	0.0009136592051164915	0.0013704888076747374	0.0	0.0013704888076747374	0.0013704888076747374	0.014618547281863865	0.0009136592051164915	0.0022841480127912287	0.0009136592051164915	0.0013704888076747374	0.010050251256281407	0.005938784833257195	0.0009136592051164915	0.0009136592051164915	0.0013704888076747374	0.0022841480127912287	0.01187756966651439	0.0013704888076747374	0.00867976244860667	0.01416171767930562	0.0	0.0	0.0	0.0013704888076747374	0.013248058474189127	0.0	0.01416171767930562	0.025582457743261764	0.0022841480127912287	0.0009136592051164915	0.009136592051164915	0.0	0.0013704888076747374
NGK_RS01745	lbpA	329085	331916	2832	0.0	0.0	0.00211864406779661	0.0	0.0	0.0	0.0	0.0017655367231638418	0.0017655367231638418	0.0	0.0	0.0024717514124293787	0.0	0.0017655367231638418	0.0	0.0	0.00211864406779661	0.0	0.00211864406779661	0.0024717514124293787	0.0031779661016949155	0.0	0.0	0.0017655367231638418	0.0031779661016949155	0.0	0.0	0.0	0.0	0.0024717514124293787	0.0	0.0	0.002824858757062147	0.0024717514124293787	0.00211864406779661	0.0	0.0017655367231638418	0.0	0.002824858757062147	0.00211864406779661	0.0024717514124293787	0.0	0.0	0.0031779661016949155	0.0	0.0	0.002824858757062147	0.0	0.0017655367231638418	0.0	0.0	0.002824858757062147	0.00211864406779661	0.0	0.0	0.0	0.0017655367231638418	0.002824858757062147	0.0	0.002824858757062147	0.0031779661016949155	0.00211864406779661	0.0	0.0	0.0	0.0035310734463276836	0.0	0.0031779661016949155	0.003884180790960452	0.0017655367231638418	0.0	0.00211864406779661	0.0	0.0
NGK_RS01750		332390	333016	627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001594896331738437	0.001594896331738437	0.0	0.0	0.001594896331738437	0.0	0.001594896331738437	0.0	0.0	0.001594896331738437	0.0	0.001594896331738437	0.001594896331738437	0.001594896331738437	0.0	0.0	0.001594896331738437	0.001594896331738437	0.0	0.0	0.0	0.0	0.001594896331738437	0.0	0.0	0.001594896331738437	0.001594896331738437	0.001594896331738437	0.0	0.001594896331738437	0.0	0.001594896331738437	0.001594896331738437	0.001594896331738437	0.0	0.0	0.0	0.0	0.0	0.001594896331738437	0.0	0.001594896331738437	0.0	0.0	0.001594896331738437	0.001594896331738437	0.0	0.0	0.0	0.001594896331738437	0.001594896331738437	0.0	0.001594896331738437	0.001594896331738437	0.0	0.0	0.0	0.0	0.001594896331738437	0.0	0.001594896331738437	0.001594896331738437	0.001594896331738437	0.0	0.001594896331738437	0.0	0.0
NGK_RS01755	greB	333075	333566	492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020325203252032522	0.0	0.0	0.0	0.0	0.0020325203252032522	0.0	0.0020325203252032522	0.0020325203252032522	0.0020325203252032522	0.0	0.0	0.0020325203252032522	0.0	0.0	0.0	0.0	0.0	0.0020325203252032522	0.0	0.0	0.0020325203252032522	0.0020325203252032522	0.0040650406504065045	0.0	0.0020325203252032522	0.0	0.0020325203252032522	0.0020325203252032522	0.0020325203252032522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020325203252032522	0.0020325203252032522	0.0	0.0	0.0	0.0	0.0020325203252032522	0.0	0.0020325203252032522	0.0	0.0	0.0	0.0	0.0	0.0020325203252032522	0.0	0.0	0.0020325203252032522	0.0	0.0	0.0020325203252032522	0.0	0.0
NGK_RS01760	purF	333666	335210	1545	0.0	0.006472491909385114	0.0006472491909385113	0.006472491909385114	0.0006472491909385113	0.0006472491909385113	0.0	0.004530744336569579	0.008414239482200648	0.006472491909385114	0.006472491909385114	0.007119741100323625	0.006472491909385114	0.007766990291262136	0.0	0.006472491909385114	0.007119741100323625	0.006472491909385114	0.007119741100323625	0.008414239482200648	0.007119741100323625	0.006472491909385114	0.0006472491909385113	0.004530744336569579	0.008414239482200648	0.006472491909385114	0.006472491909385114	0.0	0.006472491909385114	0.008414239482200648	0.0006472491909385113	0.0006472491909385113	0.007119741100323625	0.008414239482200648	0.006472491909385114	0.0006472491909385113	0.007119741100323625	0.0006472491909385113	0.007119741100323625	0.004530744336569579	0.008414239482200648	0.006472491909385114	0.0	0.001941747572815534	0.0006472491909385113	0.0006472491909385113	0.006472491909385114	0.006472491909385114	0.007766990291262136	0.006472491909385114	0.0006472491909385113	0.007119741100323625	0.006472491909385114	0.006472491909385114	0.006472491909385114	0.0006472491909385113	0.007766990291262136	0.007119741100323625	0.0006472491909385113	0.007119741100323625	0.009061488673139158	0.001941747572815534	0.0006472491909385113	0.0006472491909385113	0.0	0.004530744336569579	0.0006472491909385113	0.008414239482200648	0.001941747572815534	0.007766990291262136	0.006472491909385114	0.007119741100323625	0.0006472491909385113	0.0
NGK_RS01765		335404	335901	498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002008032128514056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002008032128514056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NGK_RS01770	ftsN	335894	336934	1041	0.0	0.0009606147934678194	0.0	0.0009606147934678194	0.0	0.0	0.0	0.0	0.0	0.0009606147934678194	0.0009606147934678194	0.0009606147934678194	0.0009606147934678194	0.0	0.0	0.0009606147934678194	0.0009606147934678194	0.0009606147934678194	0.0009606147934678194	0.0	0.0009606147934678194	0.0009606147934678194	0.0	0.0	0.0	0.0009606147934678194	0.0009606147934678194	0.0	0.0009606147934678194	0.0	0.0	0.0	0.0009606147934678194	0.0	0.0009606147934678194	0.0	0.0009606147934678194	0.0	0.0009606147934678194	0.0009606147934678194	0.0	0.0009606147934678194	0.0	0.0	0.0	0.0	0.0009606147934678194	0.0009606147934678194	0.0	0.0009606147934678194	0.0	0.0009606147934678194	0.0009606147934678194	0.0009606147934678194	0.0009606147934678194	0.0	0.0	0.0009606147934678194	0.0	0.0009606147934678194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009606147934678194	0.0009606147934678194	0.0	0.0
NGK_RS01775	folC	336948	338222	1275	0.0	0.002352941176470588	0.0	0.002352941176470588	0.0	0.000784313725490196	0.0	0.002352941176470588	0.002352941176470588	0.002352941176470588	0.002352941176470588	0.002352941176470588	0.002352941176470588	0.002352941176470588	0.0	0.002352941176470588	0.002352941176470588	0.002352941176470588	0.002352941176470588	0.003137254901960784	0.002352941176470588	0.002352941176470588	0.000784313725490196	0.003137254901960784	0.002352941176470588	0.002352941176470588	0.002352941176470588	0.0	0.002352941176470588	0.003137254901960784	0.000784313725490196	0.0	0.002352941176470588	0.003137254901960784	0.002352941176470588	0.0	0.003137254901960784	0.000784313725490196	0.002352941176470588	0.002352941176470588	0.003137254901960784	0.002352941176470588	0.0	0.000784313725490196	0.0	0.0	0.002352941176470588	0.002352941176470588	0.002352941176470588	0.002352941176470588	0.0	0.002352941176470588	0.002352941176470588	0.002352941176470588	0.002352941176470588	0.0	0.002352941176470588	0.002352941176470588	0.0	0.002352941176470588	0.002352941176470588	0.000784313725490196	0.000784313725490196	0.000784313725490196	0.0	0.003137254901960784	0.000784313725490196	0.002352941176470588	0.002352941176470588	0.002352941176470588	0.002352941176470588	0.002352941176470588	0.000784313725490196	0.0
NGK_RS01780		338253	338693	441	0.0	0.0022675736961451248	0.0	0.0022675736961451248	0.0	0.0	0.0022675736961451248	0.0022675736961451248	0.0045351473922902496	0.0022675736961451248	0.0022675736961451248	0.0022675736961451248	0.0022675736961451248	0.0022675736961451248	0.0022675736961451248	0.0022675736961451248	0.0022675736961451248	0.0022675736961451248	0.0022675736961451248	0.0022675736961451248	0.0022675736961451248	0.0022675736961451248	0.0	0.0022675736961451248	0.0022675736961451248	0.0022675736961451248	0.0045351473922902496	0.0022675736961451248	0.0022675736961451248	0.0022675736961451248	0.0	0.0022675736961451248	0.0022675736961451248	0.0022675736961451248	0.0022675736961451248	0.0	0.0022675736961451248	0.0	0.0022675736961451248	0.0022675736961451248	0.0022675736961451248	0.0022675736961451248	0.0022675736961451248	0.0022675736961451248	0.0022675736961451248	0.0022675736961451248	0.0022675736961451248	0.0022675736961451248	0.0022675736961451248	0.0022675736961451248	0.0022675736961451248	0.0022675736961451248	0.0022675736961451248	0.0022675736961451248	0.0022675736961451248	0.0022675736961451248	0.0022675736961451248	0.0022675736961451248	0.0022675736961451248	0.0022675736961451248	0.0022675736961451248	0.0022675736961451248	0.0	0.0	0.0022675736961451248	0.0022675736961451248	0.0	0.0022675736961451248	0.0022675736961451248	0.0022675736961451248	0.0022675736961451248	0.0022675736961451248	0.0	0.0022675736961451248
NGK_RS01785		338698	339057	360	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002777777777777778	0.0	0.002777777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002777777777777778	0.002777777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002777777777777778	0.0	0.0
NGK_RS01790		339130	339858	729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013717421124828531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013717421124828531	0.0013717421124828531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013717421124828531	0.0	0.0	0.0013717421124828531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013717421124828531	0.0	0.0	0.0	0.0	0.0013717421124828531	0.0	0.0013717421124828531	0.0	0.0	0.0	0.0	0.0	0.0
NGK_RS01795		339900	340355	456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021929824561403508	0.0	0.0	0.0	0.0021929824561403508	0.0	0.0	0.0	0.0	0.0021929824561403508	0.0	0.0021929824561403508	0.0043859649122807015	0.0021929824561403508	0.0	0.0	0.0021929824561403508	0.0	0.0	0.0	0.0	0.0	0.006578947368421052	0.0	0.0021929824561403508	0.0021929824561403508	0.0043859649122807015	0.0	0.0	0.0021929824561403508	0.0	0.0021929824561403508	0.0	0.0021929824561403508	0.0	0.0	0.0043859649122807015	0.0021929824561403508	0.0021929824561403508	0.0	0.0	0.0	0.0	0.0021929824561403508	0.0021929824561403508	0.0021929824561403508	0.0	0.0	0.0021929824561403508	0.0	0.0021929824561403508	0.0021929824561403508	0.0021929824561403508	0.0	0.0021929824561403508	0.0	0.0	0.0	0.0021929824561403508	0.0	0.0	0.0	0.0	0.0	0.0021929824561403508	0.0	0.0
NGK_RS01800		340466	341035	570	0.0	0.0017543859649122807	0.0	0.0017543859649122807	0.0	0.0	0.0	0.0	0.0017543859649122807	0.0017543859649122807	0.0017543859649122807	0.0	0.0017543859649122807	0.0017543859649122807	0.0	0.0017543859649122807	0.0	0.0017543859649122807	0.0	0.0	0.0	0.0017543859649122807	0.0	0.0	0.0	0.0017543859649122807	0.0017543859649122807	0.0	0.0017543859649122807	0.0	0.0	0.0017543859649122807	0.0	0.0	0.0017543859649122807	0.0	0.0017543859649122807	0.0	0.0	0.0017543859649122807	0.0	0.0017543859649122807	0.0	0.0017543859649122807	0.0017543859649122807	0.0017543859649122807	0.0017543859649122807	0.0017543859649122807	0.0017543859649122807	0.0017543859649122807	0.0017543859649122807	0.0	0.0017543859649122807	0.0017543859649122807	0.0017543859649122807	0.0017543859649122807	0.0017543859649122807	0.0	0.0017543859649122807	0.0	0.0	0.0017543859649122807	0.0	0.0	0.0	0.0	0.0	0.0	0.0017543859649122807	0.0017543859649122807	0.0017543859649122807	0.0	0.0	0.0
NGK_RS01805	rsmA	341050	341829	780	0.0	0.001282051282051282	0.0	0.001282051282051282	0.0	0.0	0.0	0.001282051282051282	0.0	0.001282051282051282	0.001282051282051282	0.001282051282051282	0.001282051282051282	0.0	0.0	0.001282051282051282	0.001282051282051282	0.001282051282051282	0.001282051282051282	0.001282051282051282	0.001282051282051282	0.001282051282051282	0.0	0.001282051282051282	0.001282051282051282	0.001282051282051282	0.001282051282051282	0.0	0.001282051282051282	0.001282051282051282	0.0	0.002564102564102564	0.001282051282051282	0.001282051282051282	0.001282051282051282	0.0	0.001282051282051282	0.0	0.001282051282051282	0.014102564102564103	0.001282051282051282	0.001282051282051282	0.0	0.001282051282051282	0.002564102564102564	0.002564102564102564	0.001282051282051282	0.001282051282051282	0.0	0.001282051282051282	0.002564102564102564	0.001282051282051282	0.001282051282051282	0.001282051282051282	0.001282051282051282	0.002564102564102564	0.0	0.001282051282051282	0.002564102564102564	0.001282051282051282	0.001282051282051282	0.001282051282051282	0.0	0.0	0.0	0.001282051282051282	0.0	0.001282051282051282	0.0	0.0	0.001282051282051282	0.001282051282051282	0.0	0.0
NGK_RS01810		342174	342734	561	0.0	0.0017825311942959	0.0	0.0017825311942959	0.0	0.0	0.0	0.0017825311942959	0.0017825311942959	0.0017825311942959	0.0017825311942959	0.0017825311942959	0.0017825311942959	0.0017825311942959	0.0	0.0017825311942959	0.0017825311942959	0.0017825311942959	0.0017825311942959	0.0017825311942959	0.0017825311942959	0.0017825311942959	0.0	0.0017825311942959	0.0017825311942959	0.0017825311942959	0.0017825311942959	0.0	0.0017825311942959	0.0017825311942959	0.0	0.0	0.0017825311942959	0.0017825311942959	0.0017825311942959	0.0	0.0017825311942959	0.0	0.0017825311942959	0.0017825311942959	0.0017825311942959	0.0017825311942959	0.0	0.0017825311942959	0.0	0.0	0.0017825311942959	0.0017825311942959	0.0017825311942959	0.0017825311942959	0.0	0.0017825311942959	0.0017825311942959	0.0017825311942959	0.0017825311942959	0.0	0.0017825311942959	0.0017825311942959	0.0	0.0017825311942959	0.0017825311942959	0.0017825311942959	0.0	0.0	0.0	0.0017825311942959	0.0	0.0017825311942959	0.0017825311942959	0.0017825311942959	0.0017825311942959	0.0017825311942959	0.0	0.0
NGK_RS01815	trpB	342817	344019	1203	0.0	0.0024937655860349127	0.0	0.0024937655860349127	0.0	0.0	0.0	0.0024937655860349127	0.0	0.0024937655860349127	0.0024937655860349127	0.0	0.0024937655860349127	0.0	0.0	0.0024937655860349127	0.0	0.0024937655860349127	0.0	0.0008312551953449709	0.0	0.0024937655860349127	0.0	0.0024937655860349127	0.0	0.0024937655860349127	0.0024937655860349127	0.0	0.0024937655860349127	0.0008312551953449709	0.0	0.0	0.0	0.0008312551953449709	0.0024937655860349127	0.0	0.0024937655860349127	0.0	0.0	0.0024937655860349127	0.0008312551953449709	0.0024937655860349127	0.0	0.0024937655860349127	0.0	0.0	0.0008312551953449709	0.0024937655860349127	0.0	0.0024937655860349127	0.0	0.0	0.0024937655860349127	0.0024937655860349127	0.0024937655860349127	0.0	0.0	0.0	0.0	0.0	0.0	0.0024937655860349127	0.0	0.0	0.0	0.0024937655860349127	0.0	0.0	0.0008312551953449709	0.0	0.0024937655860349127	0.0	0.0	0.0
NGK_RS01820		344095	348876	4782	0.0	0.005855290673358427	0.0	0.0056461731493099125	0.0	0.0	0.002300292764533668	0.012547051442910916	0.016938519447929738	0.0056461731493099125	0.005855290673358427	0.006273525721455458	0.005437055625261397	0.016729401923881223	0.002300292764533668	0.005855290673358427	0.006064408197406943	0.005855290673358427	0.005437055625261397	0.008155583437892095	0.006064408197406943	0.005855290673358427	0.0	0.012756168966959431	0.020284399832705982	0.005855290673358427	0.0056461731493099125	0.002300292764533668	0.005437055625261397	0.008155583437892095	0.0	0.005855290673358427	0.006064408197406943	0.008155583437892095	0.005437055625261397	0.0	0.011710581346716854	0.0	0.005855290673358427	0.006482643245503974	0.008364700961940611	0.0056461731493099125	0.002300292764533668	0.007319113341698034	0.0056461731493099125	0.0056461731493099125	0.014219991635299039	0.005437055625261397	0.016520284399832705	0.005437055625261397	0.0056461731493099125	0.006064408197406943	0.006900878293601004	0.0056461731493099125	0.0056461731493099125	0.0056461731493099125	0.016729401923881223	0.005855290673358427	0.0056461731493099125	0.006064408197406943	0.020284399832705982	0.007319113341698034	0.0	0.0	0.002300292764533668	0.012965286491007947	0.0	0.02342116269343371	0.007737348389795065	0.016729401923881223	0.005437055625261397	0.006064408197406943	0.0	0.002300292764533668
NGK_RS15285		348955	349230	276	0.0	0.0036231884057971015	0.0	0.0	0.0	0.0	0.0	0.0	0.007246376811594203	0.0036231884057971015	0.0036231884057971015	0.0	0.0036231884057971015	0.007246376811594203	0.0	0.0036231884057971015	0.0	0.0036231884057971015	0.0036231884057971015	0.0036231884057971015	0.0	0.0036231884057971015	0.0	0.0	0.0	0.0036231884057971015	0.0036231884057971015	0.0	0.0036231884057971015	0.0036231884057971015	0.0	0.0036231884057971015	0.0	0.0036231884057971015	0.0036231884057971015	0.0	0.0036231884057971015	0.0	0.0	0.0	0.0036231884057971015	0.0036231884057971015	0.0	0.0036231884057971015	0.0036231884057971015	0.0036231884057971015	0.0036231884057971015	0.0036231884057971015	0.007246376811594203	0.0036231884057971015	0.0036231884057971015	0.0	0.0036231884057971015	0.007246376811594203	0.0036231884057971015	0.0036231884057971015	0.007246376811594203	0.0	0.0036231884057971015	0.0	0.0	0.0036231884057971015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007246376811594203	0.0036231884057971015	0.0	0.0	0.0
NGK_RS01825		349262	351481	2220	0.0	0.00045045045045045046	0.0	0.0018018018018018018	0.0	0.0	0.0	0.005405405405405406	0.003153153153153153	0.00045045045045045046	0.00045045045045045046	0.005405405405405406	0.00045045045045045046	0.003153153153153153	0.0	0.00045045045045045046	0.005405405405405406	0.00045045045045045046	0.003153153153153153	0.0013513513513513514	0.005405405405405406	0.00045045045045045046	0.0	0.002702702702702703	0.00045045045045045046	0.00045045045045045046	0.00045045045045045046	0.0	0.00045045045045045046	0.0013513513513513514	0.0	0.0013513513513513514	0.005405405405405406	0.0013513513513513514	0.0009009009009009009	0.0	0.003153153153153153	0.0	0.005405405405405406	0.0	0.0013513513513513514	0.00045045045045045046	0.0	0.003153153153153153	0.0013513513513513514	0.0013513513513513514	0.006756756756756757	0.00045045045045045046	0.003153153153153153	0.00045045045045045046	0.0013513513513513514	0.005405405405405406	0.0036036036036036037	0.00045045045045045046	0.00045045045045045046	0.0013513513513513514	0.003153153153153153	0.005405405405405406	0.0013513513513513514	0.005405405405405406	0.00045045045045045046	0.002702702702702703	0.0	0.0	0.0	0.005405405405405406	0.0	0.00045045045045045046	0.002702702702702703	0.0036036036036036037	0.00045045045045045046	0.005405405405405406	0.0	0.0
NGK_RS01830		351551	352354	804	0.0	0.0	0.0	0.0	0.0	0.0	0.0012437810945273632	0.0012437810945273632	0.0	0.0	0.0	0.0037313432835820895	0.0	0.0	0.0012437810945273632	0.0	0.0037313432835820895	0.0	0.0037313432835820895	0.0	0.0037313432835820895	0.0	0.0	0.0	0.0012437810945273632	0.0	0.0	0.0012437810945273632	0.0	0.0	0.0	0.0	0.0037313432835820895	0.0	0.0	0.0	0.0	0.0	0.0037313432835820895	0.0	0.0	0.0	0.0012437810945273632	0.0024875621890547263	0.0	0.0	0.0037313432835820895	0.0	0.0	0.0	0.0	0.0037313432835820895	0.0037313432835820895	0.0	0.0	0.0	0.0	0.0037313432835820895	0.0	0.0037313432835820895	0.0012437810945273632	0.0024875621890547263	0.0	0.0	0.0012437810945273632	0.0037313432835820895	0.0	0.0012437810945273632	0.0012437810945273632	0.0	0.0	0.0037313432835820895	0.0	0.0012437810945273632
NGK_RS01835	rluD	352353	353477	1125	0.0	0.0	0.0	0.0008888888888888889	0.0008888888888888889	0.0	0.0044444444444444444	0.0035555555555555557	0.0017777777777777779	0.0	0.0	0.0017777777777777779	0.0	0.0017777777777777779	0.0044444444444444444	0.0	0.0017777777777777779	0.0	0.0017777777777777779	0.0017777777777777779	0.0017777777777777779	0.0	0.0	0.0	0.0017777777777777779	0.0	0.0	0.0044444444444444444	0.0	0.0017777777777777779	0.0	0.0	0.0017777777777777779	0.0017777777777777779	0.0	0.0	0.0	0.0	0.0017777777777777779	0.0008888888888888889	0.0017777777777777779	0.0	0.0044444444444444444	0.0026666666666666666	0.0	0.0	0.0044444444444444444	0.0	0.0017777777777777779	0.0	0.0	0.0017777777777777779	0.0017777777777777779	0.0	0.0	0.0	0.0017777777777777779	0.0017777777777777779	0.0	0.0017777777777777779	0.0017777777777777779	0.0026666666666666666	0.0	0.0	0.0044444444444444444	0.0035555555555555557	0.0	0.0017777777777777779	0.0035555555555555557	0.0017777777777777779	0.0	0.0017777777777777779	0.0	0.0044444444444444444
NGK_RS01840		353630	354577	948	0.0	0.0010548523206751054	0.0010548523206751054	0.002109704641350211	0.0010548523206751054	0.0010548523206751054	0.002109704641350211	0.002109704641350211	0.0	0.0010548523206751054	0.0010548523206751054	0.002109704641350211	0.0010548523206751054	0.0	0.002109704641350211	0.0010548523206751054	0.002109704641350211	0.0010548523206751054	0.002109704641350211	0.0010548523206751054	0.002109704641350211	0.0010548523206751054	0.0010548523206751054	0.0010548523206751054	0.0010548523206751054	0.0010548523206751054	0.0010548523206751054	0.002109704641350211	0.0010548523206751054	0.0010548523206751054	0.0010548523206751054	0.0010548523206751054	0.002109704641350211	0.0010548523206751054	0.0010548523206751054	0.0010548523206751054	0.0010548523206751054	0.0010548523206751054	0.002109704641350211	0.002109704641350211	0.0010548523206751054	0.0010548523206751054	0.002109704641350211	0.0	0.0010548523206751054	0.0010548523206751054	0.0031645569620253164	0.0010548523206751054	0.0	0.0010548523206751054	0.0010548523206751054	0.002109704641350211	0.0031645569620253164	0.0010548523206751054	0.0010548523206751054	0.0010548523206751054	0.0	0.002109704641350211	0.0010548523206751054	0.002109704641350211	0.0010548523206751054	0.0	0.0010548523206751054	0.0010548523206751054	0.002109704641350211	0.002109704641350211	0.0010548523206751054	0.0010548523206751054	0.0	0.0	0.0010548523206751054	0.002109704641350211	0.0010548523206751054	0.002109704641350211
NGK_RS12610		354654	354878	225	0.0	0.008888888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008888888888888889	0.008888888888888889	0.0	0.008888888888888889	0.0	0.0	0.008888888888888889	0.0	0.008888888888888889	0.0	0.008888888888888889	0.0	0.008888888888888889	0.0	0.008888888888888889	0.0	0.008888888888888889	0.008888888888888889	0.0	0.008888888888888889	0.008888888888888889	0.0	0.0	0.0	0.008888888888888889	0.008888888888888889	0.0	0.008888888888888889	0.0	0.0	0.0	0.008888888888888889	0.008888888888888889	0.0	0.0	0.0	0.0	0.0	0.008888888888888889	0.0	0.008888888888888889	0.0	0.0	0.008888888888888889	0.008888888888888889	0.008888888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008888888888888889	0.0	0.0	0.0
